gene_id	external_gene_name	entrezgene_id
ENSMUSG00000039849	Pcif1	228866
ENSMUSG00000002365	Snx9	66616
ENSMUSG00000048696	Mex3d	237400
ENSMUSG00000025362	Rps26	27370
ENSMUSG00000019831	Wasf1	83767
ENSMUSG00000034055	Phka1	18679
ENSMUSG00000015597	Zfp318	57908
ENSMUSG00000067212	H2-T23	15040
ENSMUSG00000002578	Ikzf4	22781
ENSMUSG00000071226	Cecr2	330409
ENSMUSG00000021156	Zmynd11	66505
ENSMUSG00000020074	Ccar1	67500
ENSMUSG00000057047	1700010B08Rik	75485
ENSMUSG00000032952	Ap4b1	67489
ENSMUSG00000053684	BC048403	270802
ENSMUSG00000002059	Rab34	19376
ENSMUSG00000038845	Phb	18673
ENSMUSG00000017607	Tns4	217169
ENSMUSG00000054455	Vapb	56491
ENSMUSG00000025140	Pycr1	209027
ENSMUSG00000055320	Tead1	21676
ENSMUSG00000020121	Srgap1	117600
ENSMUSG00000035478	Mbd3	17192
ENSMUSG00000027583	Zbtb46	72147
ENSMUSG00000015476	Prrt1	260297
ENSMUSG00000049858	Suox	211389
ENSMUSG00000027522	Stx16	228960
ENSMUSG00000055882	Abhd16b	241850
ENSMUSG00000005470	Asf1b	66929
ENSMUSG00000034341	Wbp2	22378
ENSMUSG00000049232	Tigd2	68140
ENSMUSG00000023132	Gzma	14938
ENSMUSG00000019876	Pkib	18768
ENSMUSG00000037944	Ccr7	12775
ENSMUSG00000025141	Myadml2	68515
ENSMUSG00000044165	Bcl2l15	229672
ENSMUSG00000042988	Notum	77583
ENSMUSG00000071158	Gm156	232415
ENSMUSG00000038324	Trpc4ap	56407
ENSMUSG00000070345	Hsf5	327992
ENSMUSG00000023968	Crip3	114570
ENSMUSG00000024177	Nme4	56520
ENSMUSG00000033739	Fkbpl	56299
ENSMUSG00000038527	C1rl	232371
ENSMUSG00000000711	Rab5b	19344
ENSMUSG00000050860	Phospho1	237928
ENSMUSG00000027357	Crls1	66586
ENSMUSG00000034620	Tmem5	216395
ENSMUSG00000015461	Atf6b	12915
ENSMUSG00000075595	Zfp652	268469
ENSMUSG00000024180	Tmem8	60455
ENSMUSG00000038811	Gngt2	14710
ENSMUSG00000037935	Smarce1	57376
ENSMUSG00000025359	Pmel	20431
ENSMUSG00000060147	Serpinb6a	20719
ENSMUSG00000054517	Trim65	338364
ENSMUSG00000045022	1700024P04Rik	69382
ENSMUSG00000034177	Rnf43	207742
ENSMUSG00000028184	Adgrl2	99633
ENSMUSG00000024181	Mrpl28	68611
ENSMUSG00000025358	Cdk2	12566
ENSMUSG00000020773	Trim47	217333
ENSMUSG00000020163	Uqcr11	66594
ENSMUSG00000018381	Abi3	66610
ENSMUSG00000001687	Ubl3	24109
ENSMUSG00000067144	Slc22a7	108114
ENSMUSG00000046818	Ddit4l	73284
ENSMUSG00000078496	Zfp982	195531
ENSMUSG00000074652	Myh7b	668940
ENSMUSG00000025357	Dgka	13139
ENSMUSG00000050069	Grem2	23893
ENSMUSG00000061032	Rrp1	18114
ENSMUSG00000018572	Phf23	78246
ENSMUSG00000040370	Etfrf1	67636
ENSMUSG00000035849	Krt222	268481
ENSMUSG00000047747	Rnf150	330812
ENSMUSG00000020123	Avpr1a	54140
ENSMUSG00000046922	Gpr6	140741
ENSMUSG00000030265	Kras	16653
ENSMUSG00000020913	Krt24	75706
ENSMUSG00000064030	Pym1	78428
ENSMUSG00000021408	Ripk1	19766
ENSMUSG00000020775	Mrpl38	60441
ENSMUSG00000015599	Ttbk1	106763
ENSMUSG00000018398	Sept8	20362
ENSMUSG00000005054	Cstb	13014
ENSMUSG00000079685	Ulbp1	77777
ENSMUSG00000038417	Fig4	103199
ENSMUSG00000066755	Tnfsf18	240873
ENSMUSG00000039263	Npepl1	228961
ENSMUSG00000035831	Krt25	70810
ENSMUSG00000046949	Nqo2	18105
ENSMUSG00000032788	Pdxk	216134
ENSMUSG00000031074	Fgf3	14174
ENSMUSG00000040658	Dnph1	381101
ENSMUSG00000033122	Hsd17b3	15487
ENSMUSG00000075570	Krt26	320864
ENSMUSG00000025353	Ormdl2	66844
ENSMUSG00000020485	Supt4a	20922
ENSMUSG00000017588	Krt27	16675
ENSMUSG00000040310	Alx4	11695
ENSMUSG00000034613	Ppm1h	319468
ENSMUSG00000034751	Mast4	328329
ENSMUSG00000078427	Sarnp	66118
ENSMUSG00000045441	Gprin3	243385
ENSMUSG00000027198	Ext2	14043
ENSMUSG00000021686	Ap3b1	11774
ENSMUSG00000000827	Tpd52l2	66314
ENSMUSG00000042379	Esm1	71690
ENSMUSG00000042385	Gzmk	14945
ENSMUSG00000046572	Zfp518b	100515
ENSMUSG00000025354	Dnajc14	74330
ENSMUSG00000005469	Prkaca	18747
ENSMUSG00000040327	Cul9	78309
ENSMUSG00000024013	Fgd2	26382
ENSMUSG00000074227	Spint2	20733
ENSMUSG00000033327	Tnxb	81877
ENSMUSG00000050917	Fgf4	14175
ENSMUSG00000025355	Mmp19	58223
ENSMUSG00000026502	Desi2	78825
ENSMUSG00000047090	Tmem198b	73827
ENSMUSG00000024170	Telo2	71718
ENSMUSG00000026527	Rgs7	24012
ENSMUSG00000072624	Gm5460	432838
ENSMUSG00000014543	Klra17	170733
ENSMUSG00000059291	Rpl11	67025
ENSMUSG00000030423	Pop4	66161
ENSMUSG00000063146	Clip2	269713
ENSMUSG00000055937	Krt28	70843
ENSMUSG00000039315	Clnk	27278
ENSMUSG00000020776	Fbf1	217335
ENSMUSG00000019761	Krt10	16661
ENSMUSG00000030173	Klra5	16636
ENSMUSG00000065999	Zfp985	433804
ENSMUSG00000025142	Aspscr1	68938
ENSMUSG00000020912	Krt12	268482
ENSMUSG00000000817	Fasl	14103
ENSMUSG00000054966	Lmntd1	74071
ENSMUSG00000074345	Tnfaip8l3	244882
ENSMUSG00000035385	Ccl2	20296
ENSMUSG00000037166	Ppp1r14a	68458
ENSMUSG00000079492	Gm11127	100529082
ENSMUSG00000035775	Krt20	66809
ENSMUSG00000073407	Gm6034	547347
ENSMUSG00000032274	Cyp19a1	13075
ENSMUSG00000031709	Tbc1d9	71310
ENSMUSG00000021624	Cd180	17079
ENSMUSG00000085957	Syna	214292
ENSMUSG00000017776	Crk	12928
ENSMUSG00000095493	A630023A22Rik	105518
ENSMUSG00000047146	Tet1	52463
ENSMUSG00000033007	Asic4	241118
ENSMUSG00000021950	Anxa8	11752
ENSMUSG00000046814	Gchfr	320415
ENSMUSG00000034156	Tspoap1	207777
ENSMUSG00000079003	Samd1	666704
ENSMUSG00000047441	Antxrl	239029
ENSMUSG00000054162	Spock3	72902
ENSMUSG00000028527	Ak4	11639
ENSMUSG00000031073	Fgf15	14170
ENSMUSG00000013418	B4galnt2	14422
ENSMUSG00000051615	Rap2a	76108
ENSMUSG00000035373	Ccl7	20306
ENSMUSG00000066000	Zfp979	112422
ENSMUSG00000066000	Zfp979	100043034
ENSMUSG00000091415	Ak9	633979
ENSMUSG00000024014	Pim1	18712
ENSMUSG00000031398	Plxna3	18846
ENSMUSG00000018906	P4ha2	18452
ENSMUSG00000034602	Mon2	67074
ENSMUSG00000073406	H2-Bl	14963
ENSMUSG00000038648	Creb3l2	208647
ENSMUSG00000033684	Qsox1	104009
ENSMUSG00000042364	Snx18	170625
ENSMUSG00000031072	Oraov1	72284
ENSMUSG00000020676	Ccl11	20292
ENSMUSG00000021846	Peli2	93834
ENSMUSG00000061769	Klra6	16637
ENSMUSG00000029477	Morn3	74890
ENSMUSG00000070348	Ccnd1	12443
ENSMUSG00000005102	Eif2ak4	27103
ENSMUSG00000049436	Upk1b	22268
ENSMUSG00000020167	Tcf3	21423
ENSMUSG00000004902	Slc25a18	71803
ENSMUSG00000046167	Gldn	235379
ENSMUSG00000032097	Ddx6	13209
ENSMUSG00000019210	Atp6v1e1	11973
ENSMUSG00000063260	Syt10	54526
ENSMUSG00000090083	Rnf8	58230
ENSMUSG00000033075	Senp1	223870
ENSMUSG00000020849	Ywhae	22627
ENSMUSG00000024019	Cmtr1	74157
ENSMUSG00000051675	Trim32	69807
ENSMUSG00000039130	Zc3hc1	232679
ENSMUSG00000028373	Astn2	56079
ENSMUSG00000019826	Zbtb24	268294
ENSMUSG00000032997	Chpf	74241
ENSMUSG00000042203	Tbc1d22b	381085
ENSMUSG00000024213	Nudt3	56409
ENSMUSG00000013415	Igf2bp1	140486
ENSMUSG00000033065	Pfkm	18642
ENSMUSG00000024018	Ccdc167	68597
ENSMUSG00000026211	Obsl1	98733
ENSMUSG00000042043	Tbca	21371
ENSMUSG00000028991	Mtor	56717
ENSMUSG00000048939	Atp13a5	268878
ENSMUSG00000051456	Hspb3	56534
ENSMUSG00000024218	Taf11	68776
ENSMUSG00000075470	Alg10b	380959
ENSMUSG00000035352	Ccl12	20293
ENSMUSG00000025144	Cenpx	20892
ENSMUSG00000000826	Dnajc5	13002
ENSMUSG00000024217	Snrpc	20630
ENSMUSG00000079852	Klra4	16635
ENSMUSG00000079852	Klra4	93970
ENSMUSG00000027523	Gnas	14683
ENSMUSG00000009185	Ccl8	20307
ENSMUSG00000030662	Ipo5	70572
ENSMUSG00000039512	Uhrf1bp1	224648
ENSMUSG00000040297	Suco	226551
ENSMUSG00000025145	Lrrc45	217366
ENSMUSG00000051703	Tmem198	319998
ENSMUSG00000071253	Slc25a16	73132
ENSMUSG00000024215	Spdef	30051
ENSMUSG00000025352	Gdf11	14561
ENSMUSG00000028989	Angptl7	654812
ENSMUSG00000024219	Anks1	224650
ENSMUSG00000025351	Cd63	12512
ENSMUSG00000092243	Gm7030	630294
ENSMUSG00000032826	Ank2	109676
ENSMUSG00000015289	Lage3	66192
ENSMUSG00000034278	Dnajc17	69408
ENSMUSG00000062518	Zfp534	100503584
ENSMUSG00000051022	Hs3st1	15476
ENSMUSG00000042348	Arl15	218639
ENSMUSG00000028081	Rps3a1	20091
ENSMUSG00000060565	Gm5591	434171
ENSMUSG00000060565	Gm5591	100038967
ENSMUSG00000068580	Zfyve19	72008
ENSMUSG00000020702	Ccl1	20290
ENSMUSG00000032763	Ilvbl	216136
ENSMUSG00000090247	Bloc1s1	14533
ENSMUSG00000020315	Sptbn1	20742
ENSMUSG00000022798	4930435E12Rik	74663
ENSMUSG00000078495	Zfp984	100041677
ENSMUSG00000035623	Rsf1	233532
ENSMUSG00000021099	Six6	20476
ENSMUSG00000025350	Rdh5	19682
ENSMUSG00000059423	Zfp933	242747
ENSMUSG00000021098	4930447C04Rik	75801
ENSMUSG00000022790	Igsf11	207683
ENSMUSG00000025889	Snca	20617
ENSMUSG00000018012	Rac3	170758
ENSMUSG00000029213	Commd8	27784
ENSMUSG00000025439	Clns1a	12729
ENSMUSG00000107167	Gm34653	102637973
ENSMUSG00000033024	Klra9	16640
ENSMUSG00000020777	Acox1	11430
ENSMUSG00000039450	Dcxr	67880
ENSMUSG00000046408	1700067K01Rik	73453
ENSMUSG00000026526	Fh1	14194
ENSMUSG00000024773	Atg2a	329015
ENSMUSG00000089727	Klra8	16639
ENSMUSG00000040276	Pacsin1	23969
ENSMUSG00000039783	Kmo	98256
ENSMUSG00000052560	Cpne8	66871
ENSMUSG00000026869	Psmd5	66998
ENSMUSG00000079853	Klra1	16627
ENSMUSG00000039630	Hnrnpu	51810
ENSMUSG00000025348	Itga7	16404
ENSMUSG00000026870	Cutal	77996
ENSMUSG00000072718	Klra10	16628
ENSMUSG00000067591	Klra3	16634
ENSMUSG00000027739	Rab33b	19338
ENSMUSG00000014351	Gip	14607
ENSMUSG00000046808	Atp10d	231287
ENSMUSG00000067599	Klra7	16638
ENSMUSG00000000581	C1d	57316
ENSMUSG00000020778	Ten1	69535
ENSMUSG00000091625	Lsm5	66373
ENSMUSG00000007872	Id3	15903
ENSMUSG00000025347	Mettl7b	71664
ENSMUSG00000069430	Olfr9	18373
ENSMUSG00000038641	Akr1d1	208665
ENSMUSG00000026500	Cox20	66359
ENSMUSG00000073402	Gm8909	667977
ENSMUSG00000029022	Miip	28010
ENSMUSG00000025150	Cbr2	12409
ENSMUSG00000009112	Bcl2l13	94044
ENSMUSG00000056692	D17Wsu92e	224647
ENSMUSG00000074217	2210011C24Rik	70134
ENSMUSG00000042726	Trafd1	231712
ENSMUSG00000041268	Dmxl2	235380
ENSMUSG00000004446	Bid	12122
ENSMUSG00000063374	Olfr763	258861
ENSMUSG00000060284	Sp7	170574
ENSMUSG00000025967	Eef1b2	55949
ENSMUSG00000056853	Olfr765	544748
ENSMUSG00000052146	Rps10	67097
ENSMUSG00000020124	Usp15	14479
ENSMUSG00000054641	Mmrn1	70945
ENSMUSG00000059762	Olfr767	258315
ENSMUSG00000020848	Doc2b	13447
ENSMUSG00000050198	Olfr768	258863
ENSMUSG00000078249	Hmga1b	111241
ENSMUSG00000031710	Ucp1	22227
ENSMUSG00000042801	Olfr769	257667
ENSMUSG00000017737	Mmp9	17395
ENSMUSG00000047986	Palm3	74337
ENSMUSG00000037894	H2afz	51788
ENSMUSG00000032558	Nphp3	74025
ENSMUSG00000047868	Olfr770	258862
ENSMUSG00000005465	Il27ra	50931
ENSMUSG00000025968	Ndufs1	227197
ENSMUSG00000025158	Rfng	19719
ENSMUSG00000033671	Cep350	74081
ENSMUSG00000001280	Sp1	20683
ENSMUSG00000061367	Olfr771	258540
ENSMUSG00000107662	Olfr772	257666
ENSMUSG00000096000	Olfr773	257664
ENSMUSG00000079355	Ackr4	252837
ENSMUSG00000019823	Mical1	171580
ENSMUSG00000000823	Zfp512b	269401
ENSMUSG00000020701	Tmem132e	270893
ENSMUSG00000096229	Olfr774	258232
ENSMUSG00000027652	Ralgapb	228850
ENSMUSG00000030663	1110004F10Rik	56372
ENSMUSG00000096220	Olfr775	258538
ENSMUSG00000032557	Uba5	66663
ENSMUSG00000028528	Dnajc6	72685
ENSMUSG00000095483	Olfr776	404321
ENSMUSG00000073418	C4b	12268
ENSMUSG00000062914	Olfr777	258537
ENSMUSG00000034282	Evpl	14027
ENSMUSG00000090150	Acad11	102632
ENSMUSG00000003644	Rps6ka1	20111
ENSMUSG00000025156	Gps1	209318
ENSMUSG00000036875	Dna2	327762
ENSMUSG00000020780	Srp68	217337
ENSMUSG00000089917	Uckl1	68556
ENSMUSG00000044122	Proca1	216974
ENSMUSG00000067338	Tuba3b	22147
ENSMUSG00000019874	Fabp7	12140
ENSMUSG00000037111	Setd7	73251
ENSMUSG00000023104	Rfc2	19718
ENSMUSG00000009070	Rsph14	71236
ENSMUSG00000074212	Dnajb14	70604
ENSMUSG00000018983	E2f2	242705
ENSMUSG00000020793	Galr2	14428
ENSMUSG00000040751	Lat2	56743
ENSMUSG00000040009	Gnaz	14687
ENSMUSG00000019872	Smpdl3a	57319
ENSMUSG00000021764	Ndufs4	17993
ENSMUSG00000058537	AW822073	100504180
ENSMUSG00000030259	Rassf8	71323
ENSMUSG00000049573	Olfr780	258281
ENSMUSG00000019822	Smpd2	20598
ENSMUSG00000002455	Prpf6	68879
ENSMUSG00000044405	Adig	246747
ENSMUSG00000032806	Slc10a3	214601
ENSMUSG00000095138	Olfr781	258723
ENSMUSG00000020102	Slc16a7	20503
ENSMUSG00000095075	Olfr782	257985
ENSMUSG00000075046	Duxf3	664783
ENSMUSG00000015290	Ubl4a	27643
ENSMUSG00000015290	Ubl4a	100169864
ENSMUSG00000030256	Bhlhe41	79362
ENSMUSG00000075045	Gm4981	245263
ENSMUSG00000094347	Olfr784	258724
ENSMUSG00000020698	Cct6b	12467
ENSMUSG00000111732	Olfr785	546488
ENSMUSG00000036339	Tmem260	218989
ENSMUSG00000029449	Rhof	23912
ENSMUSG00000095696	Olfr786	258542
ENSMUSG00000021685	Otp	18420
ENSMUSG00000038279	Nop2	110109
ENSMUSG00000096497	Olfr787	258069
ENSMUSG00000038605	Samd10	229011
ENSMUSG00000049217	Olfr788	258544
ENSMUSG00000054434	Tmem120b	330189
ENSMUSG00000030255	Sspn	16651
ENSMUSG00000038312	Edem2	108687
ENSMUSG00000111273	Olfr789	258148
ENSMUSG00000074625	Arhgap40	545481
ENSMUSG00000044025	Olfr790	258935
ENSMUSG00000032714	Syde1	71709
ENSMUSG00000047626	Olfr791	258932
ENSMUSG00000030584	Dpf1	29861
ENSMUSG00000094496	Olfr792	258150
ENSMUSG00000091512	Lamtor3	56692
ENSMUSG00000024365	Cyp21a1	13079
ENSMUSG00000071185	Olfr1357	257883
ENSMUSG00000044293	Olfr794	258375
ENSMUSG00000020792	Exoc7	53413
ENSMUSG00000017740	Slc12a5	57138
ENSMUSG00000052012	Olfr796	258933
ENSMUSG00000057777	Mab21l2	23937
ENSMUSG00000048677	Tpcn2	233979
ENSMUSG00000020175	Rab36	76877
ENSMUSG00000037771	Slc32a1	22348
ENSMUSG00000038415	Foxq1	15220
ENSMUSG00000054128	H2-T3	15033
ENSMUSG00000054128	H2-T3	15043
ENSMUSG00000095002	Olfr798	258549
ENSMUSG00000035151	Elmod2	244548
ENSMUSG00000025155	Dus1l	68730
ENSMUSG00000053742	Gm5114	330513
ENSMUSG00000002064	Sdf2	20316
ENSMUSG00000002052	Supt6	20926
ENSMUSG00000029833	Trim24	21848
ENSMUSG00000068959	Zfp619	70227
ENSMUSG00000031636	Pdlim3	53318
ENSMUSG00000039578	Ccser1	232035
ENSMUSG00000029787	Avl9	78937
ENSMUSG00000009350	Mpo	17523
ENSMUSG00000039005	Tlr4	21898
ENSMUSG00000005355	Casp14	12365
ENSMUSG00000029128	Rab28	100972
ENSMUSG00000025555	Farp1	223254
ENSMUSG00000098132	Rassf10	78748
ENSMUSG00000094734	Olfr799	258929
ENSMUSG00000006673	Qrich1	69232
ENSMUSG00000006058	Snf8	27681
ENSMUSG00000057666	Gapdh	14433
ENSMUSG00000057666	Gapdh	100042025
ENSMUSG00000038402	Foxf2	14238
ENSMUSG00000094443	Sgo2b	244495
ENSMUSG00000108114	Olfr800	258541
ENSMUSG00000061080	Lsamp	268890
ENSMUSG00000035057	Mgat4d	67555
ENSMUSG00000058513	Olfr801	258282
ENSMUSG00000009681	Bcr	110279
ENSMUSG00000093866	Olfr802	258934
ENSMUSG00000036995	Asap3	230837
ENSMUSG00000038271	Iffo1	320678
ENSMUSG00000039167	Adgrl4	170757
ENSMUSG00000029775	Klhdc10	76788
ENSMUSG00000046041	Olfr803	258547
ENSMUSG00000020847	Rph3al	380714
ENSMUSG00000095401	Olfr804	258068
ENSMUSG00000078442	Ccdc105	70976
ENSMUSG00000079479	Gm9112	668339
ENSMUSG00000096858	Olfr805	258548
ENSMUSG00000071065	Olfr806	258546
ENSMUSG00000053626	Tll1	21892
ENSMUSG00000021765	Fst	14313
ENSMUSG00000024446	Rpp21	67676
ENSMUSG00000023047	Amhr2	110542
ENSMUSG00000050478	Olfr807	258931
ENSMUSG00000018395	Kif3a	16568
ENSMUSG00000049894	Olfr808	258930
ENSMUSG00000036636	Clcn7	26373
ENSMUSG00000028159	Dapp1	26377
ENSMUSG00000020105	Lrig3	320398
ENSMUSG00000050251	Olfr809	258321
ENSMUSG00000014349	Ube2z	268470
ENSMUSG00000021244	Ylpm1	56531
ENSMUSG00000018916	Csf2	12981
ENSMUSG00000069421	Olfr810	258543
ENSMUSG00000046010	Zfp830	66983
ENSMUSG00000032098	Treh	58866
ENSMUSG00000063173	Olfr811	258545
ENSMUSG00000045232	Rln3	212108
ENSMUSG00000040272	Accs	329470
ENSMUSG00000034227	Foxj1	15223
ENSMUSG00000049052	Olfr812	258791
ENSMUSG00000037761	Actr5	109275
ENSMUSG00000045409	Trim39	79263
ENSMUSG00000016984	Etaa1	68145
ENSMUSG00000052818	Olfr813	258252
ENSMUSG00000031706	Rfx1	19724
ENSMUSG00000059134	Olfr814	259165
ENSMUSG00000048537	Phldb1	102693
ENSMUSG00000000869	Il4	16189
ENSMUSG00000025436	Atp23	68876
ENSMUSG00000032412	Atp1b3	11933
ENSMUSG00000020069	Hnrnph3	432467
ENSMUSG00000018914	Il3	16187
ENSMUSG00000027317	Ppp1r14d	72112
ENSMUSG00000038039	Gcc2	70297
ENSMUSG00000025153	Fasn	14104
ENSMUSG00000005357	Slc1a6	20513
ENSMUSG00000050641	BC048562	434439
ENSMUSG00000070583	Fv1	14349
ENSMUSG00000026873	Phf19	74016
ENSMUSG00000071104	Ccdc110	212392
ENSMUSG00000020070	Rufy2	70432
ENSMUSG00000026495	Efcab2	68226
ENSMUSG00000050295	Foxc1	17300
ENSMUSG00000006057	Atp5g1	11951
ENSMUSG00000029781	Fkbp9	27055
ENSMUSG00000037103	Dcaf15	212123
ENSMUSG00000042015	Wdr41	218460
ENSMUSG00000027710	Acad9	229211
ENSMUSG00000030287	Itpr2	16439
ENSMUSG00000023083	H2-M10.2	333715
ENSMUSG00000051190	Olfr1356	258305
ENSMUSG00000090066	1110002E22Rik	102634333
ENSMUSG00000024448	H2-M10.1	14985
ENSMUSG00000027315	Spint1	20732
ENSMUSG00000062873	Olfr1355	257734
ENSMUSG00000037754	Ppp1r16b	228852
ENSMUSG00000058124	H2-M10.3	110696
ENSMUSG00000094673	Olfr1354	259163
ENSMUSG00000040265	Dnm3	103967
ENSMUSG00000078429	Ctdsp2	52468
ENSMUSG00000006056	Calcoco2	76815
ENSMUSG00000061961	Olfr815	258665
ENSMUSG00000063715	Olfr816	258667
ENSMUSG00000058071	Olfr818	258773
ENSMUSG00000094080	Olfr8	18372
ENSMUSG00000043557	Mdga1	74762
ENSMUSG00000094295	Olfr819	100043200
ENSMUSG00000095608	Olfr247	258266
ENSMUSG00000026466	Tor1aip1	208263
ENSMUSG00000051586	Mical3	194401
ENSMUSG00000042774	Olfr1353	259044
ENSMUSG00000094632	Gm10310	108167789
ENSMUSG00000040521	Tsfm	66399
ENSMUSG00000038756	Ttll6	237930
ENSMUSG00000048745	Olfr820	258670
ENSMUSG00000071424	Grid2	14804
ENSMUSG00000028158	Mttp	17777
ENSMUSG00000025432	Avil	11567
ENSMUSG00000044897	Olfr821	258772
ENSMUSG00000058251	Olfr822	258666
ENSMUSG00000086277	4930558K02Rik	75368
ENSMUSG00000028037	Ifi44	99899
ENSMUSG00000096747	Olfr823	258668
ENSMUSG00000026698	Pigc	67292
ENSMUSG00000023048	Prr13	66151
ENSMUSG00000050565	Tor1aip2	240832
ENSMUSG00000063216	Olfr1351	259042
ENSMUSG00000046493	Olfr1352	259074
ENSMUSG00000095804	Olfr824	258669
ENSMUSG00000004127	Trmt10a	108943
ENSMUSG00000048231	H2-M10.4	224753
ENSMUSG00000049691	Nkx3-2	12020
ENSMUSG00000012889	Podnl1	244550
ENSMUSG00000058084	Olfr825	258672
ENSMUSG00000060205	Olfr57	18357
ENSMUSG00000050628	Ubald2	319370
ENSMUSG00000059862	Olfr826	258671
ENSMUSG00000045559	Olfr827	258297
ENSMUSG00000026494	Kif26b	269152
ENSMUSG00000070331	Qrich2	217341
ENSMUSG00000060301	2610008E11Rik	72128
ENSMUSG00000063410	Stk24	223255
ENSMUSG00000048445	Ccdc57	71276
ENSMUSG00000024772	Ehd1	13660
ENSMUSG00000027611	Procr	19124
ENSMUSG00000037537	H2-M11	224754
ENSMUSG00000038252	Ncapd2	68298
ENSMUSG00000034226	Rhov	228543
ENSMUSG00000051234	Rnf7	19823
ENSMUSG00000048015	Neurod4	11923
ENSMUSG00000053783	1700016K19Rik	74230
ENSMUSG00000049604	Hoxb13	15408
ENSMUSG00000015869	Prpsap1	67763
ENSMUSG00000051367	Six1	20471
ENSMUSG00000009356	Lpo	76113
ENSMUSG00000028071	Sh2d2a	27371
ENSMUSG00000020846	Rflnb	76566
ENSMUSG00000091888	Vmn2r80	624765
ENSMUSG00000034833	Tespa1	67596
ENSMUSG00000067201	H2-M9	14997
ENSMUSG00000070601	Vmn2r84	625068
ENSMUSG00000038286	Bphl	68021
ENSMUSG00000055515	Vmn2r81	216144
ENSMUSG00000033444	Specc1l	74392
ENSMUSG00000080115	Eef1akmt3	100504608
ENSMUSG00000025161	Slc16a3	80879
ENSMUSG00000006732	Mettl1	17299
ENSMUSG00000091468	Vmn2r82	624845
ENSMUSG00000027654	Fam83d	71878
ENSMUSG00000092048	Vmn2r85	623734
ENSMUSG00000021684	Pde8b	218461
ENSMUSG00000037334	H2-M1	224756
ENSMUSG00000092162	Vmn2r86	625109
ENSMUSG00000020875	Hoxb9	15417
ENSMUSG00000061207	Stk19	54402
ENSMUSG00000091511	Vmn2r87	625131
ENSMUSG00000010277	2610507B11Rik	72503
ENSMUSG00000020178	Adora2a	11540
ENSMUSG00000056648	Hoxb8	15416
ENSMUSG00000025162	Csnk1d	104318
ENSMUSG00000091381	Vmn2r83	625029
ENSMUSG00000061878	Sphk1	20698
ENSMUSG00000034121	Mks1	380718
ENSMUSG00000019920	Lims1	110829
ENSMUSG00000038721	Hoxb7	15415
ENSMUSG00000046470	Sox18	20672
ENSMUSG00000029616	Erp29	67397
ENSMUSG00000000690	Hoxb6	15414
ENSMUSG00000062438	Adam1b	280667
ENSMUSG00000038700	Hoxb5	15413
ENSMUSG00000072647	Adam1a	280668
ENSMUSG00000027655	Dhx35	71715
ENSMUSG00000025163	Cd7	12516
ENSMUSG00000037246	H2-M10.5	224761
ENSMUSG00000029452	Tmem116	77462
ENSMUSG00000037130	H2-M10.6	399549
ENSMUSG00000033427	Upb1	103149
ENSMUSG00000039364	Sectm1b	58210
ENSMUSG00000027612	Mmp24	17391
ENSMUSG00000052151	Plpp2	50784
ENSMUSG00000020180	Snrpd3	67332
ENSMUSG00000025165	Sectm1a	209588
ENSMUSG00000006724	Cyp27b1	13115
ENSMUSG00000032621	Srek1	218543
ENSMUSG00000033416	Gucd1	68778
ENSMUSG00000038692	Hoxb4	15412
ENSMUSG00000027613	Eif6	16418
ENSMUSG00000040502	March9	216438
ENSMUSG00000075588	Hoxb2	103889
ENSMUSG00000074647	Fam83c	71405
ENSMUSG00000039337	Tex19.2	70956
ENSMUSG00000048763	Hoxb3	15410
ENSMUSG00000039329	Tex19.1	73679
ENSMUSG00000031070	Mrgprf	211577
ENSMUSG00000042719	Naa25	231713
ENSMUSG00000039321	Uts2r	217369
ENSMUSG00000006728	Cdk4	12567
ENSMUSG00000078451	Ppil6	73075
ENSMUSG00000003226	Ranbp2	19386
ENSMUSG00000024457	Trim26	22670
ENSMUSG00000006736	Tspan31	67125
ENSMUSG00000016253	Nelfcd	57314
ENSMUSG00000012042	4930579F01Rik	67741
ENSMUSG00000039294	Cybc1	217370
ENSMUSG00000020802	Ube2o	217342
ENSMUSG00000016256	Ctsz	64138
ENSMUSG00000055301	Adh7	11529
ENSMUSG00000059540	Tcea2	21400
ENSMUSG00000029454	Mapkapk5	17165
ENSMUSG00000025422	Agap2	216439
ENSMUSG00000025169	Ogfod3	66179
ENSMUSG00000050747	Trim15	69097
ENSMUSG00000020804	Aanat	11298
ENSMUSG00000039307	Hexdc	238023
ENSMUSG00000040482	Dxo	112403
ENSMUSG00000073400	Trim10	19824
ENSMUSG00000040462	Os9	216440
ENSMUSG00000073399	Trim40	195359
ENSMUSG00000040356	Skiv2l	108077
ENSMUSG00000017288	Vps53	68299
ENSMUSG00000000056	Narf	67608
ENSMUSG00000042570	Mier2	70427
ENSMUSG00000020806	Rhbdf2	217344
ENSMUSG00000039275	Foxk2	68837
ENSMUSG00000052234	Epx	13861
ENSMUSG00000018973	Hoxb1	15407
ENSMUSG00000025173	Wdr45b	66840
ENSMUSG00000058063	Trim31	224762
ENSMUSG00000093839	Olfr462	258406
ENSMUSG00000075410	Prcd	100038570
ENSMUSG00000093920	Olfr463	258408
ENSMUSG00000020810	Cygb	114886
ENSMUSG00000025170	Rab40b	217371
ENSMUSG00000060787	Olfr464	258407
ENSMUSG00000002458	Rgs19	56470
ENSMUSG00000016255	Tubb1	545486
ENSMUSG00000039253	Fn3krp	238024
